10:42:57.191 [main] INFO  com.southintel.zaokin.App - Starting App on LAPTOP-CFDIA80N with PID 2184 (D:\work\zjh_workspace\gateway\southintel-zaokin-app\target\classes started by lyf in D:\work\zjh_workspace\gateway)
18:01:36.154 [http-nio-7007-exec-8] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/register,data:{	"type": "",	"tel": "16679098561",	"name": "li李san",	"company": "南科 ",	"department": "开发部",	"position": "项目经理",	"avatar_url": "www.xxx.jpg",	"card_url": "xxxxxx.png",	"brief_introduction": "公司叫南科大数据，里面有40个人，有7个小姐姐，其余都是小哥哥。。。",	"sms_code":025453}
18:03:21.226 [http-nio-7007-exec-7] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/register,json={	"type": "",	"tel": "16679098561",	"name": "li李san",	"company": "南科 ",	"department": "开发部",	"position": "项目经理",	"avatar_url": "www.xxx.jpg",	"card_url": "xxxxxx.png",	"brief_introduction": "公司叫南科大数据，里面有40个人，有7个小姐姐，其余都是小哥哥。。。",	"sms_code":"025453"}
18:03:24.042 [http-nio-7007-exec-7] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/register,data:{	"type": "",	"tel": "16679098561",	"name": "li李san",	"company": "南科 ",	"department": "开发部",	"position": "项目经理",	"avatar_url": "www.xxx.jpg",	"card_url": "xxxxxx.png",	"brief_introduction": "公司叫南科大数据，里面有40个人，有7个小姐姐，其余都是小哥哥。。。",	"sms_code":"025453"}
18:03:45.083 [http-nio-7007-exec-7] INFO  c.s.zaokin.base.util.HttpUtils - 收到返回数据context:{"retcode":1,"errmsg":"success","data":{"token":"1558001025050"}}
18:04:04.338 [http-nio-7007-exec-9] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/put_person_data,json={	"type": "",	"avatar_url": "www.33333333333.png",	"company": "中国大使馆--------------- ",	"department": "第2部",	"position": "boss",	"card_url": "969.png",	"brief_introduction": "公司x'x'x小行星  --------",	"tel":15870882689,	"person_name":"wu'wang武王"}
18:04:04.433 [http-nio-7007-exec-9] INFO  io.lettuce.core.EpollProvider - Starting without optional epoll library
18:04:04.434 [http-nio-7007-exec-9] INFO  io.lettuce.core.KqueueProvider - Starting without optional kqueue library
18:04:04.735 [http-nio-7007-exec-9] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/put_person_data,data:{	"type": "",	"avatar_url": "www.33333333333.png",	"company": "中国大使馆--------------- ",	"department": "第2部",	"position": "boss",	"card_url": "969.png",	"brief_introduction": "公司x'x'x小行星  --------",	"tel":15870882689,	"person_name":"wu'wang武王"}
18:05:11.813 [http-nio-7007-exec-10] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/get_person_data/,json={    "tel":15870882689}
18:05:11.815 [http-nio-7007-exec-10] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/get_person_data/,data:{    "tel":15870882689}
18:05:11.829 [http-nio-7007-exec-10] INFO  c.s.zaokin.base.util.HttpUtils - 收到返回数据context:{"retcode":1,"errmsg":"success","data":{"person_name":null,"type":0,"avatar_url":"www.xxx.jpg","company":"南科 ","department":"开发部","position":"项目经理","tel":"16679098561","status":0,"user_name":"ZAOKIN77f52488-9a0a-4a40-bb9b-65ec3f9dc2b3","brief_introduction":"公司叫南科大数据，里面有40个人，有7个小姐姐，其余都是小哥哥。。。"}}
18:05:23.238 [http-nio-7007-exec-1] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/get_person_data/,json={    "tel":15870882689}
18:05:23.241 [http-nio-7007-exec-1] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/get_person_data/,data:{    "tel":15870882689}
18:05:23.250 [http-nio-7007-exec-1] INFO  c.s.zaokin.base.util.HttpUtils - 收到返回数据context:{"retcode":1,"errmsg":"success","data":{"person_name":null,"type":0,"avatar_url":"www.xxx.jpg","company":"南科 ","department":"开发部","position":"项目经理","tel":"16679098561","status":0,"user_name":"ZAOKIN8f4fff40-7398-4332-b29f-14345cf12e03","brief_introduction":"公司叫南科大数据，里面有40个人，有7个小姐姐，其余都是小哥哥。。。"}}
18:05:31.493 [http-nio-7007-exec-3] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/get_person_data/,json={    "tel":15870882689}
18:05:31.495 [http-nio-7007-exec-3] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/get_person_data/,data:{    "tel":15870882689}
18:05:31.504 [http-nio-7007-exec-3] INFO  c.s.zaokin.base.util.HttpUtils - 收到返回数据context:{"retcode":1,"errmsg":"success","data":{"person_name":null,"type":0,"avatar_url":"www.xxx.jpg","company":"南科 ","department":"开发部","position":"项目经理","tel":"16679098561","status":0,"user_name":"ZAOKIN8f4fff40-7398-4332-b29f-14345cf12e03","brief_introduction":"公司叫南科大数据，里面有40个人，有7个小姐姐，其余都是小哥哥。。。"}}
18:07:46.388 [http-nio-7007-exec-4] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/put_person_data,json={	"type": "",	"avatar_url": "www.33333333333.png",	"company": "中国大使馆--------------- ",	"department": "第2部",	"position": "boss",	"card_url": "969.png",	"brief_introduction": "公司x'x'x小行星  --------",	"tel":15870882689,	"person_name":"wu'wang武王"}
18:07:46.390 [http-nio-7007-exec-4] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/put_person_data,data:{	"type": "",	"avatar_url": "www.33333333333.png",	"company": "中国大使馆--------------- ",	"department": "第2部",	"position": "boss",	"card_url": "969.png",	"brief_introduction": "公司x'x'x小行星  --------",	"tel":15870882689,	"person_name":"wu'wang武王"}
18:13:37.562 [http-nio-7007-exec-6] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/put_person_data,json={	"type": "",	"avatar_url": "www.85.png",	"company": "中国大使馆--------------- ",	"department": "第2部",	"position": "boss",	"card_url": "969.png",	"brief_introduction": "公司x'x'x小行星  --------",	"tel":15870882689,	"person_name":"wu'wang武王"}
18:13:37.565 [http-nio-7007-exec-6] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/put_person_data,data:{	"type": "",	"avatar_url": "www.85.png",	"company": "中国大使馆--------------- ",	"department": "第2部",	"position": "boss",	"card_url": "969.png",	"brief_introduction": "公司x'x'x小行星  --------",	"tel":15870882689,	"person_name":"wu'wang武王"}
18:13:40.148 [http-nio-7007-exec-6] INFO  c.s.zaokin.base.util.HttpUtils - 收到返回数据context:{"retcode":111,"errmsg":"更新失败","data":{"details":"com.southintel.zaokin.base.exception.BusinessException: 更新失败","path":"/user/put_person_data","date":"2019-05-16T10:13:40.145+0000"}}
18:13:44.744 [http-nio-7007-exec-8] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/put_person_data,json={	"type": "",	"avatar_url": "www.85.png",	"company": "中国大使馆--------------- ",	"department": "第2部",	"position": "boss",	"card_url": "969.png",	"brief_introduction": "公司x'x'x小行星  --------",	"tel":15870882689,	"person_name":"wu'wang武王"}
18:13:44.746 [http-nio-7007-exec-8] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/put_person_data,data:{	"type": "",	"avatar_url": "www.85.png",	"company": "中国大使馆--------------- ",	"department": "第2部",	"position": "boss",	"card_url": "969.png",	"brief_introduction": "公司x'x'x小行星  --------",	"tel":15870882689,	"person_name":"wu'wang武王"}
18:13:52.003 [http-nio-7007-exec-8] INFO  c.s.zaokin.base.util.HttpUtils - 收到返回数据context:{"retcode":111,"errmsg":"更新失败","data":{"details":"com.southintel.zaokin.base.exception.BusinessException: 更新失败","path":"/user/put_person_data","date":"2019-05-16T10:13:52.001+0000"}}
18:16:25.955 [http-nio-7007-exec-9] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/put_person_data,json={	"type": "",	"avatar_url": "www.6363.png",	"company": "中国大使馆--------------- ",	"department": "第2部",	"position": "boss",	"card_url": "969.png",	"brief_introduction": "公司x'x'x小行星  --------",	"tel":15870882689,	"person_name":"wu'wang武王"}
18:16:25.958 [http-nio-7007-exec-9] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/put_person_data,data:{	"type": "",	"avatar_url": "www.6363.png",	"company": "中国大使馆--------------- ",	"department": "第2部",	"position": "boss",	"card_url": "969.png",	"brief_introduction": "公司x'x'x小行星  --------",	"tel":15870882689,	"person_name":"wu'wang武王"}
18:16:27.978 [http-nio-7007-exec-9] INFO  c.s.zaokin.base.util.HttpUtils - 收到返回数据context:{"retcode":111,"errmsg":"更新失败","data":{"details":"com.southintel.zaokin.base.exception.BusinessException: 更新失败","path":"/user/put_person_data","date":"2019-05-16T10:16:27.976+0000"}}
18:17:25.690 [http-nio-7007-exec-10] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/put_person_data,json={	"type": "",	"avatar_url": "www.777257373563.png",	"company": "中国大使馆--------------- ",	"department": "第2部",	"position": "boss",	"card_url": "969.png",	"brief_introduction": "公司x'x'x小行星  --------",	"tel":15870882689,	"person_name":"wu'wang武王"}
18:17:25.695 [http-nio-7007-exec-10] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/put_person_data,data:{	"type": "",	"avatar_url": "www.777257373563.png",	"company": "中国大使馆--------------- ",	"department": "第2部",	"position": "boss",	"card_url": "969.png",	"brief_introduction": "公司x'x'x小行星  --------",	"tel":15870882689,	"person_name":"wu'wang武王"}
18:17:54.075 [http-nio-7007-exec-10] INFO  c.s.zaokin.base.util.HttpUtils - 收到返回数据context:{"retcode":111,"errmsg":"更新失败","data":{"details":"com.southintel.zaokin.base.exception.BusinessException: 更新失败","path":"/user/put_person_data","date":"2019-05-16T10:17:54.072+0000"}}
18:20:32.296 [http-nio-7007-exec-3] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/put_person_data,json={	"type": "",	"avatar_url": "www.777257373563.png",	"company": "中国大使馆--------------- ",	"department": "第2部",	"position": "boss",	"card_url": "969.png",	"brief_introduction": "公司x'x'x小行星  --------",	"tel":15870882689,	"person_name":"wu'wang武王"}
18:20:32.299 [http-nio-7007-exec-3] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/put_person_data,data:{	"type": "",	"avatar_url": "www.777257373563.png",	"company": "中国大使馆--------------- ",	"department": "第2部",	"position": "boss",	"card_url": "969.png",	"brief_introduction": "公司x'x'x小行星  --------",	"tel":15870882689,	"person_name":"wu'wang武王"}
18:21:51.973 [http-nio-7007-exec-2] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/get_person_data/,json={    "tel":15870882689}
18:21:51.976 [http-nio-7007-exec-2] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/get_person_data/,data:{    "tel":15870882689}
18:21:51.985 [http-nio-7007-exec-2] INFO  c.s.zaokin.base.util.HttpUtils - 收到返回数据context:{"retcode":1,"errmsg":"success","data":{"person_name":"wu'wang武王","type":0,"avatar_url":null,"company":"南科 ","department":"第2部","position":"boss","tel":"15870882689","status":0,"user_name":"ZAOKIN8f4fff40-7398-4332-b29f-14345cf12e03","brief_introduction":"公司x'x'x小行星  --------"}}
18:22:37.472 [http-nio-7007-exec-4] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/put_person_data,json={	"type": "",	"avatar_url": "www.123.png",	"company": "中国大使馆--------------- ",	"department": "第2部",	"position": "boss",	"card_url": "969.png",	"brief_introduction": "公司x'x'x小行星  --------",	"tel":15870882689,	"person_name":"wu'wang武王"}
18:22:37.475 [http-nio-7007-exec-4] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/put_person_data,data:{	"type": "",	"avatar_url": "www.123.png",	"company": "中国大使馆--------------- ",	"department": "第2部",	"position": "boss",	"card_url": "969.png",	"brief_introduction": "公司x'x'x小行星  --------",	"tel":15870882689,	"person_name":"wu'wang武王"}
18:22:38.702 [http-nio-7007-exec-4] INFO  c.s.zaokin.base.util.HttpUtils - 收到返回数据context:{"retcode":101,"errmsg":"该手机号已注册","data":{"details":"com.southintel.zaokin.base.exception.BusinessException: 该手机号已注册","path":"/user/put_person_data","date":"2019-05-16T10:22:38.700+0000"}}
18:23:09.671 [http-nio-7007-exec-5] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/put_person_data,json={	"type": "",	"avatar_url": "www.123.png",	"company": "中国大使馆--------------- ",	"department": "第2部",	"position": "boss",	"card_url": "969.png",	"brief_introduction": "公司x'x'x小行星  --------",	"tel":16679098561,	"person_name":"wu'wang武王"}
18:23:09.673 [http-nio-7007-exec-5] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/put_person_data,data:{	"type": "",	"avatar_url": "www.123.png",	"company": "中国大使馆--------------- ",	"department": "第2部",	"position": "boss",	"card_url": "969.png",	"brief_introduction": "公司x'x'x小行星  --------",	"tel":16679098561,	"person_name":"wu'wang武王"}
18:25:14.205 [http-nio-7007-exec-8] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/put_person_data,json={	"type": "",	"avatar_url": "www.123.png",	"company": "中国大使馆--------------- ",	"department": "第2部",	"position": "boss",	"card_url": "969.png",	"brief_introduction": "公司x'x'x小行星  --------",	"tel":16679098561,	"person_name":"wu'wang武王"}
18:25:14.208 [http-nio-7007-exec-8] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/put_person_data,data:{	"type": "",	"avatar_url": "www.123.png",	"company": "中国大使馆--------------- ",	"department": "第2部",	"position": "boss",	"card_url": "969.png",	"brief_introduction": "公司x'x'x小行星  --------",	"tel":16679098561,	"person_name":"wu'wang武王"}
18:25:17.317 [http-nio-7007-exec-8] INFO  c.s.zaokin.base.util.HttpUtils - 收到返回数据context:{"retcode":101,"errmsg":"该手机号已注册","data":{"details":"com.southintel.zaokin.base.exception.BusinessException: 该手机号已注册","path":"/user/put_person_data","date":"2019-05-16T10:25:17.273+0000"}}
18:25:42.585 [http-nio-7007-exec-7] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/put_person_data,json={	"type": "",	"avatar_url": "www.639.png",	"company": "大使馆--------------- ",	"department": "第9部",	"position": "boss",	"card_url": "333.png",	"brief_introduction": "行星  --------",	"tel":1667909856991,	"person_name":"wu'wa王"}
18:25:42.591 [http-nio-7007-exec-7] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/put_person_data,data:{	"type": "",	"avatar_url": "www.639.png",	"company": "大使馆--------------- ",	"department": "第9部",	"position": "boss",	"card_url": "333.png",	"brief_introduction": "行星  --------",	"tel":1667909856991,	"person_name":"wu'wa王"}
18:25:44.789 [http-nio-7007-exec-7] INFO  c.s.zaokin.base.util.HttpUtils - 收到返回数据context:{"retcode":1,"errmsg":"success","data":null}
18:25:50.546 [http-nio-7007-exec-9] INFO  c.s.z.b.advice.PostDataDumperFilter - 地址/user/get_person_data/,json={    "tel":15870882689}
18:25:50.549 [http-nio-7007-exec-9] INFO  c.s.zaokin.base.util.HttpUtils - 开始转发请求,url:http://127.0.0.1:12801/user/get_person_data/,data:{    "tel":15870882689}
18:25:50.561 [http-nio-7007-exec-9] INFO  c.s.zaokin.base.util.HttpUtils - 收到返回数据context:{"retcode":1,"errmsg":"success","data":{"person_name":"wu'wa王","type":0,"avatar_url":"www.639.png","company":"南科 ","department":"第9部","position":"boss","tel":"1667909856991","status":0,"user_name":"ZAOKIN8f4fff40-7398-4332-b29f-14345cf12e03","brief_introduction":"行星  --------"}}
18:29:53.443 [Thread-11] INFO  o.s.s.c.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
